field parcel,full crop loss scaled,partial crop loss scaled,partial path
3170229475-A,0.4910941475826972,0.5089058524173028,dataset5/3170229475-A_BANDS-S2-L1C.tiff
6250287552-A,0.0,1.0,dataset5/6250287552-A_BANDS-S2-L1C.tiff
6250288663-A,0.0,1.0,dataset5/6250288663-A_BANDS-S2-L1C.tiff
5950415587-A,0.8333333333333334,0.16666666666666666,dataset5/5950415587-A_BANDS-S2-L1C.tiff
9180198622-A,0.0,1.0,dataset5/9180198622-A_BANDS-S2-L1C.tiff
5630201110-A,0.17857142857142858,0.0,dataset5/5630201110-A_BANDS-S2-L1C.tiff
3170187746-A,0.7299270072992701,0.27007299270072993,dataset5/3170187746-A_BANDS-S2-L1C.tiff
0740125154-A,0.0,1.0,dataset5/0740125154-A_BANDS-S2-L1C.tiff
0740020373-B,0.0,1.0,dataset5/0740020373-B_BANDS-S2-L1C.tiff
6170007928-A,0.22172949002217296,0.7782705099778271,dataset5/6170007928-A_BANDS-S2-L1C.tiff
5990273796-A,1.0,0.0,dataset5/5990273796-A_BANDS-S2-L1C.tiff
9240078944-A,0.0,1.0,dataset5/9240078944-A_BANDS-S2-L1C.tiff
4140007789-A,0.0,1.0,dataset5/4140007789-A_BANDS-S2-L1C.tiff
5630123510-A,0.0,1.0,dataset5/5630123510-A_BANDS-S2-L1C.tiff
6260344836-A,1.0,0.0,dataset5/6260344836-A_BANDS-S2-L1C.tiff
7610329606-A,0.7117437722419929,0.28825622775800713,dataset5/7610329606-A_BANDS-S2-L1C.tiff
0100359432-A,1.0,0.0,dataset5/0100359432-A_BANDS-S2-L1C.tiff
0100361250-A,0.7978723404255319,0.20212765957446807,dataset5/0100361250-A_BANDS-S2-L1C.tiff
0100378933-A,0.25773195876288657,0.7422680412371134,dataset5/0100378933-A_BANDS-S2-L1C.tiff
0100379135-A,0.40476190476190477,0.5952380952380952,dataset5/0100379135-A_BANDS-S2-L1C.tiff
0100379236-A,0.6666666666666666,0.3333333333333333,dataset5/0100379236-A_BANDS-S2-L1C.tiff
0100613753-A,0.0,1.0,dataset5/0100613753-A_BANDS-S2-L1C.tiff
0100881010-A,0.0,0.49504950495049505,dataset5/0100881010-A_BANDS-S2-L1C.tiff
7610173901-A,0.08873114463176575,0.9112688553682342,dataset5/7610173901-A_BANDS-S2-L1C.tiff
7610986475-A,0.1791044776119403,0.8208955223880597,dataset5/7610986475-A_BANDS-S2-L1C.tiff
2880729541-A,1.0,0.0,dataset5/2880729541-A_BANDS-S2-L1C.tiff
6260032012-A,0.0,1.0,dataset5/6260032012-A_BANDS-S2-L1C.tiff
4750379683-B,0.0,1.0,dataset5/4750379683-B_BANDS-S2-L1C.tiff
7610526737-A,0.0,1.0,dataset5/7610526737-A_BANDS-S2-L1C.tiff
2630538148-A,0.4350282485875706,0.5649717514124294,dataset5/2630538148-A_BANDS-S2-L1C.tiff
2630538653-A,0.0,1.0,dataset5/2630538653-A_BANDS-S2-L1C.tiff
2631151167-A,1.0,0.0,dataset5/2631151167-A_BANDS-S2-L1C.tiff
3170255242-A,0.3875968992248062,0.6124031007751938,dataset5/3170255242-A_BANDS-S2-L1C.tiff
5950080232-A,0.5524861878453039,0.06906077348066299,dataset5/5950080232-A_BANDS-S2-L1C.tiff
8490295620-A,1.0,0.0,dataset5/8490295620-A_BANDS-S2-L1C.tiff
0690548353-A,1.0,0.0,dataset5/0690548353-A_BANDS-S2-L1C.tiff
9110411566-A,0.0,1.0,dataset5/9110411566-A_BANDS-S2-L1C.tiff
1530089518-A,1.0,0.0,dataset5/1530089518-A_BANDS-S2-L1C.tiff
7610654352-A,0.1122754491017964,0.8877245508982036,dataset5/7610654352-A_BANDS-S2-L1C.tiff
7610654453-B,0.0,1.0,dataset5/7610654453-B_BANDS-S2-L1C.tiff
5630273959-A,0.4444444444444444,0.5555555555555556,dataset5/5630273959-A_BANDS-S2-L1C.tiff
7480137620-A,0.0,1.0,dataset5/7480137620-A_BANDS-S2-L1C.tiff
3080082628-A,1.0,0.0,dataset5/3080082628-A_BANDS-S2-L1C.tiff
3080082931-A,0.8333333333333334,0.16666666666666666,dataset5/3080082931-A_BANDS-S2-L1C.tiff
5630185043-A,0.0,1.0,dataset5/5630185043-A_BANDS-S2-L1C.tiff
5990273695-A,1.0,0.0,dataset5/5990273695-A_BANDS-S2-L1C.tiff
4130010123-A,0.0,1.0,dataset5/4130010123-A_BANDS-S2-L1C.tiff
4130010224-A,0.0,1.0,dataset5/4130010224-A_BANDS-S2-L1C.tiff
6780034258-A,0.0,1.0,dataset5/6780034258-A_BANDS-S2-L1C.tiff
8590038090-A,0.599250936329588,0.40074906367041196,dataset5/8590038090-A_BANDS-S2-L1C.tiff
7080607653-A,1.0,0.0,dataset5/7080607653-A_BANDS-S2-L1C.tiff
1030196479-C,1.0,0.0,dataset5/1030196479-C_BANDS-S2-L1C.tiff
5380261109-B,0.0,0.5098039215686274,dataset5/5380261109-B_BANDS-S2-L1C.tiff
8500024417-A,0.13961605584642234,0.12216404886561955,dataset5/8500024417-A_BANDS-S2-L1C.tiff
6260247836-A,0.0,1.0,dataset5/6260247836-A_BANDS-S2-L1C.tiff
5770132195-A,0.0,1.0,dataset5/5770132195-A_BANDS-S2-L1C.tiff
2440101583-A,1.0,0.0,dataset5/2440101583-A_BANDS-S2-L1C.tiff
9260081455-A,0.0,1.0,dataset5/9260081455-A_BANDS-S2-L1C.tiff
9260081657-A,0.0,1.0,dataset5/9260081657-A_BANDS-S2-L1C.tiff
5590208313-A,0.75,0.25,dataset5/5590208313-A_BANDS-S2-L1C.tiff
9440263403-A,0.0,1.0,dataset5/9440263403-A_BANDS-S2-L1C.tiff
9400104591-A,0.0,1.0,dataset5/9400104591-A_BANDS-S2-L1C.tiff
3170139650-A,0.9173553719008265,0.08264462809917356,dataset5/3170139650-A_BANDS-S2-L1C.tiff
8590075476-A,1.0,0.0,dataset5/8590075476-A_BANDS-S2-L1C.tiff
4760114645-A,0.8333333333333334,0.1488095238095238,dataset5/4760114645-A_BANDS-S2-L1C.tiff
6260113248-A,0.6,0.4,dataset5/6260113248-A_BANDS-S2-L1C.tiff
2390066155-A,1.0,0.0,dataset5/2390066155-A_BANDS-S2-L1C.tiff
2631168547-A,1.0,0.0,dataset5/2631168547-A_BANDS-S2-L1C.tiff
5400008588-A,0.0,1.0,dataset5/5400008588-A_BANDS-S2-L1C.tiff
1690070810-A,0.0,1.0,dataset5/1690070810-A_BANDS-S2-L1C.tiff
1690339982-A,0.4363001745200698,0.34554973821989526,dataset5/1690339982-A_BANDS-S2-L1C.tiff
0950025676-A,0.0,1.0,dataset5/0950025676-A_BANDS-S2-L1C.tiff
0950198862-A,0.0,1.0,dataset5/0950198862-A_BANDS-S2-L1C.tiff
1420040590-A,0.23952095808383234,0.0,dataset5/1420040590-A_BANDS-S2-L1C.tiff
2630218856-A,0.0,1.0,dataset5/2630218856-A_BANDS-S2-L1C.tiff
4750132941-A,0.0,1.0,dataset5/4750132941-A_BANDS-S2-L1C.tiff
0710148215-A,1.0,0.0,dataset5/0710148215-A_BANDS-S2-L1C.tiff
3170298486-A,0.4910941475826972,0.5089058524173028,dataset5/3170298486-A_BANDS-S2-L1C.tiff
9770257096-B,0.0,1.0,dataset5/9770257096-B_BANDS-S2-L1C.tiff
9260064580-A,0.0,1.0,dataset5/9260064580-A_BANDS-S2-L1C.tiff
2170338624-A,0.4186046511627907,0.5813953488372093,dataset5/2170338624-A_BANDS-S2-L1C.tiff
2170454418-A,0.7957559681697612,0.20424403183023873,dataset5/2170454418-A_BANDS-S2-L1C.tiff
7460223823-A,0.34210526315789475,0.6578947368421053,dataset5/7460223823-A_BANDS-S2-L1C.tiff
7460407416-A,0.5769230769230769,0.4230769230769231,dataset5/7460407416-A_BANDS-S2-L1C.tiff
2840326213-A,0.0,1.0,dataset5/2840326213-A_BANDS-S2-L1C.tiff
3080215495-A,1.0,0.0,dataset5/3080215495-A_BANDS-S2-L1C.tiff
4250207671-A,0.0,1.0,dataset5/4250207671-A_BANDS-S2-L1C.tiff
4250235963-A,1.0,0.0,dataset5/4250235963-A_BANDS-S2-L1C.tiff
4250285574-A,1.0,0.0,dataset5/4250285574-A_BANDS-S2-L1C.tiff
4250389749-A,1.0,0.0,dataset5/4250389749-A_BANDS-S2-L1C.tiff
5630223843-A,0.0,1.0,dataset5/5630223843-A_BANDS-S2-L1C.tiff
5630224449-A,0.6282527881040892,0.37174721189591076,dataset5/5630224449-A_BANDS-S2-L1C.tiff
5630224651-A,1.0,0.0,dataset5/5630224651-A_BANDS-S2-L1C.tiff
5630351963-A,1.0,0.0,dataset5/5630351963-A_BANDS-S2-L1C.tiff
1030161521-A,0.5274261603375527,0.0,dataset5/1030161521-A_BANDS-S2-L1C.tiff
4420015063-A,0.3577981651376147,0.6422018348623854,dataset5/4420015063-A_BANDS-S2-L1C.tiff
4360088160-A,1.0,0.0,dataset5/4360088160-A_BANDS-S2-L1C.tiff
8590284028-A,0.0,1.0,dataset5/8590284028-A_BANDS-S2-L1C.tiff
9060059371-A,0.8927038626609443,0.1072961373390558,dataset5/9060059371-A_BANDS-S2-L1C.tiff
2630193796-A,0.5405405405405406,0.4594594594594595,dataset5/2630193796-A_BANDS-S2-L1C.tiff
2630751447-A,0.704225352112676,0.29577464788732394,dataset5/2630751447-A_BANDS-S2-L1C.tiff
2630751548-A,0.0,1.0,dataset5/2630751548-A_BANDS-S2-L1C.tiff
2630889570-A,1.0,0.0,dataset5/2630889570-A_BANDS-S2-L1C.tiff
7610678806-A,1.0,0.0,dataset5/7610678806-A_BANDS-S2-L1C.tiff
7610678907-A,1.0,0.0,dataset5/7610678907-A_BANDS-S2-L1C.tiff
2520160939-A,0.0,1.0,dataset5/2520160939-A_BANDS-S2-L1C.tiff
9260108232-B,0.0,1.0,dataset5/9260108232-B_BANDS-S2-L1C.tiff
0710255521-A,1.0,0.0,dataset5/0710255521-A_BANDS-S2-L1C.tiff
2460300522-A,0.08196721311475409,0.0,dataset5/2460300522-A_BANDS-S2-L1C.tiff
8590144285-A,0.0,1.0,dataset5/8590144285-A_BANDS-S2-L1C.tiff
4750311076-A,0.0,1.0,dataset5/4750311076-A_BANDS-S2-L1C.tiff
4750689376-A,0.0,1.0,dataset5/4750689376-A_BANDS-S2-L1C.tiff
4360035317-A,0.0,1.0,dataset5/4360035317-A_BANDS-S2-L1C.tiff
2720003975-B,1.0,0.0,dataset5/2720003975-B_BANDS-S2-L1C.tiff
9260313346-A,0.0,1.0,dataset5/9260313346-A_BANDS-S2-L1C.tiff
7610464800-A,0.8620689655172413,0.13793103448275862,dataset5/7610464800-A_BANDS-S2-L1C.tiff
2560020562-A,1.0,0.0,dataset5/2560020562-A_BANDS-S2-L1C.tiff
2560197586-A,1.0,0.0,dataset5/2560197586-A_BANDS-S2-L1C.tiff
6190106833-A,0.0,1.0,dataset5/6190106833-A_BANDS-S2-L1C.tiff
9260105202-A,1.0,0.0,dataset5/9260105202-A_BANDS-S2-L1C.tiff
9260111363-A,0.10344827586206896,0.896551724137931,dataset5/9260111363-A_BANDS-S2-L1C.tiff
9260329716-A,0.2727272727272727,0.7272727272727273,dataset5/9260329716-A_BANDS-S2-L1C.tiff
3080202967-A,0.5294117647058824,0.47058823529411764,dataset5/3080202967-A_BANDS-S2-L1C.tiff
8590249268-A,1.0,0.0,dataset5/8590249268-A_BANDS-S2-L1C.tiff
4360197284-A,0.0,1.0,dataset5/4360197284-A_BANDS-S2-L1C.tiff
4360197385-A,1.0,0.0,dataset5/4360197385-A_BANDS-S2-L1C.tiff
8590279075-A,0.2074688796680498,0.0,dataset5/8590279075-A_BANDS-S2-L1C.tiff
1810427396-B,0.08064516129032258,0.0,dataset5/1810427396-B_BANDS-S2-L1C.tiff
0610098068-A,0.47019867549668876,0.5298013245033113,dataset5/0610098068-A_BANDS-S2-L1C.tiff
0510229700-A,0.0,1.0,dataset5/0510229700-A_BANDS-S2-L1C.tiff
0510230003-A,0.0,1.0,dataset5/0510230003-A_BANDS-S2-L1C.tiff
4830264742-A,0.0,1.0,dataset5/4830264742-A_BANDS-S2-L1C.tiff
2440014687-A,0.3831417624521073,0.0,dataset5/2440014687-A_BANDS-S2-L1C.tiff
2440014889-A,0.2958579881656805,0.0,dataset5/2440014889-A_BANDS-S2-L1C.tiff
8410027514-A,0.0,1.0,dataset5/8410027514-A_BANDS-S2-L1C.tiff
6260016753-A,1.0,0.0,dataset5/6260016753-A_BANDS-S2-L1C.tiff
6260136385-A,1.0,0.0,dataset5/6260136385-A_BANDS-S2-L1C.tiff
5630266986-A,0.4672897196261682,0.5327102803738317,dataset5/5630266986-A_BANDS-S2-L1C.tiff
5630267188-A,0.0,1.0,dataset5/5630267188-A_BANDS-S2-L1C.tiff
5630269111-A,1.0,0.0,dataset5/5630269111-A_BANDS-S2-L1C.tiff
5630313769-A,1.0,0.0,dataset5/5630313769-A_BANDS-S2-L1C.tiff
2190050034-A,0.0,1.0,dataset5/2190050034-A_BANDS-S2-L1C.tiff
6360376791-A,0.0,1.0,dataset5/6360376791-A_BANDS-S2-L1C.tiff
6260337762-A,0.0,1.0,dataset5/6260337762-A_BANDS-S2-L1C.tiff
2440046518-A,1.0,0.0,dataset5/2440046518-A_BANDS-S2-L1C.tiff
5670003139-A,1.0,0.0,dataset5/5670003139-A_BANDS-S2-L1C.tiff
5670036683-A,1.0,0.0,dataset5/5670036683-A_BANDS-S2-L1C.tiff
8570166632-A,0.8020050125313283,0.19799498746867167,dataset5/8570166632-A_BANDS-S2-L1C.tiff
8570247969-A,0.5905511811023622,0.4094488188976378,dataset5/8570247969-A_BANDS-S2-L1C.tiff
8590121047-A,0.0,1.0,dataset5/8590121047-A_BANDS-S2-L1C.tiff
8590265436-A,0.0,1.0,dataset5/8590265436-A_BANDS-S2-L1C.tiff
8590271601-A,0.0,0.03460207612456748,dataset5/8590271601-A_BANDS-S2-L1C.tiff
4250328519-A,0.0,1.0,dataset5/4250328519-A_BANDS-S2-L1C.tiff
4250212624-A,1.0,0.0,dataset5/4250212624-A_BANDS-S2-L1C.tiff
8410027615-B,1.0,0.0,dataset5/8410027615-B_BANDS-S2-L1C.tiff
2970548410-A,0.0,1.0,dataset5/2970548410-A_BANDS-S2-L1C.tiff
2720033984-B,1.0,0.0,dataset5/2720033984-B_BANDS-S2-L1C.tiff
5630024486-A,0.0,1.0,dataset5/5630024486-A_BANDS-S2-L1C.tiff
5770305987-A,0.49217002237136465,0.0,dataset5/5770305987-A_BANDS-S2-L1C.tiff
0840037578-A,0.0,1.0,dataset5/0840037578-A_BANDS-S2-L1C.tiff
0840110128-A,0.0,1.0,dataset5/0840110128-A_BANDS-S2-L1C.tiff
4940027518-A,1.0,0.0,dataset5/4940027518-A_BANDS-S2-L1C.tiff
0710679691-B,0.42028985507246375,0.5797101449275363,dataset5/0710679691-B_BANDS-S2-L1C.tiff
5630060054-A,0.0,1.0,dataset5/5630060054-A_BANDS-S2-L1C.tiff
5630264966-A,0.46153846153846156,0.5384615384615384,dataset5/5630264966-A_BANDS-S2-L1C.tiff
5630354993-A,0.0,1.0,dataset5/5630354993-A_BANDS-S2-L1C.tiff
6820056660-A,1.0,0.0,dataset5/6820056660-A_BANDS-S2-L1C.tiff
6820056761-A,1.0,0.0,dataset5/6820056761-A_BANDS-S2-L1C.tiff
6820056963-A,0.0,1.0,dataset5/6820056963-A_BANDS-S2-L1C.tiff
6820057569-A,0.0,1.0,dataset5/6820057569-A_BANDS-S2-L1C.tiff
2170430974-A,0.3906810035842294,0.4659498207885305,dataset5/2170430974-A_BANDS-S2-L1C.tiff
5640079750-B,0.0,1.0,dataset5/5640079750-B_BANDS-S2-L1C.tiff
6030029652-A,0.7853403141361257,0.21465968586387435,dataset5/6030029652-A_BANDS-S2-L1C.tiff
3080147801-A,1.0,0.0,dataset5/3080147801-A_BANDS-S2-L1C.tiff
6190221011-A,0.0,1.0,dataset5/6190221011-A_BANDS-S2-L1C.tiff
6190474019-A,0.0,1.0,dataset5/6190474019-A_BANDS-S2-L1C.tiff
5010052222-A,0.0,1.0,dataset5/5010052222-A_BANDS-S2-L1C.tiff
5860193665-A,0.4827586206896552,0.5172413793103449,dataset5/5860193665-A_BANDS-S2-L1C.tiff
6360170566-A,0.0,1.0,dataset5/6360170566-A_BANDS-S2-L1C.tiff
5870010368-A,0.0,1.0,dataset5/5870010368-A_BANDS-S2-L1C.tiff
5870010469-A,0.0,1.0,dataset5/5870010469-A_BANDS-S2-L1C.tiff
4760206389-A,0.8466257668711656,0.15337423312883436,dataset5/4760206389-A_BANDS-S2-L1C.tiff
4760279141-A,1.0,0.0,dataset5/4760279141-A_BANDS-S2-L1C.tiff
8530075421-A,1.0,0.0,dataset5/8530075421-A_BANDS-S2-L1C.tiff
8530154334-A,0.9063231850117096,0.0,dataset5/8530154334-A_BANDS-S2-L1C.tiff
7610614340-A,0.5,0.5,dataset5/7610614340-A_BANDS-S2-L1C.tiff
4360056333-A,0.0,1.0,dataset5/4360056333-A_BANDS-S2-L1C.tiff
4360066437-A,0.0,1.0,dataset5/4360066437-A_BANDS-S2-L1C.tiff
4360066639-A,1.0,0.0,dataset5/4360066639-A_BANDS-S2-L1C.tiff
4360203752-A,1.0,0.0,dataset5/4360203752-A_BANDS-S2-L1C.tiff
4360206580-A,0.0,1.0,dataset5/4360206580-A_BANDS-S2-L1C.tiff
4230112507-A,0.7560975609756098,0.24390243902439024,dataset5/4230112507-A_BANDS-S2-L1C.tiff
2440025195-A,0.0,1.0,dataset5/2440025195-A_BANDS-S2-L1C.tiff
0710296846-B,1.0,0.0,dataset5/0710296846-B_BANDS-S2-L1C.tiff
0710297149-B,1.0,0.0,dataset5/0710297149-B_BANDS-S2-L1C.tiff
0710650389-B,0.099601593625498,0.0,dataset5/0710650389-B_BANDS-S2-L1C.tiff
0710014031-B,0.7229916897506925,0.2770083102493075,dataset5/0710014031-B_BANDS-S2-L1C.tiff
2390148304-A,1.0,0.0,dataset5/2390148304-A_BANDS-S2-L1C.tiff
2390152950-A,0.4149377593360996,0.0,dataset5/2390152950-A_BANDS-S2-L1C.tiff
9260117225-A,0.0,1.0,dataset5/9260117225-A_BANDS-S2-L1C.tiff
9260367910-A,0.0,0.7971014492753623,dataset5/9260367910-A_BANDS-S2-L1C.tiff
3150378427-A,0.8,0.2,dataset5/3150378427-A_BANDS-S2-L1C.tiff
3150378528-A,0.8888888888888888,0.1111111111111111,dataset5/3150378528-A_BANDS-S2-L1C.tiff
6030084923-A,1.0,0.0,dataset5/6030084923-A_BANDS-S2-L1C.tiff
7080169537-A,0.0,1.0,dataset5/7080169537-A_BANDS-S2-L1C.tiff
7080174486-A,0.0,1.0,dataset5/7080174486-A_BANDS-S2-L1C.tiff
7080660904-A,0.0,1.0,dataset5/7080660904-A_BANDS-S2-L1C.tiff
2520207924-A,0.0,1.0,dataset5/2520207924-A_BANDS-S2-L1C.tiff
9160441136-A,0.35398230088495575,0.6460176991150443,dataset5/9160441136-A_BANDS-S2-L1C.tiff
4360240532-A,0.8368678629690048,0.1631321370309951,dataset5/4360240532-A_BANDS-S2-L1C.tiff
9260031440-A,0.0,1.0,dataset5/9260031440-A_BANDS-S2-L1C.tiff
9260031541-A,0.0,1.0,dataset5/9260031541-A_BANDS-S2-L1C.tiff
9260171179-A,0.0,1.0,dataset5/9260171179-A_BANDS-S2-L1C.tiff
9260345678-A,0.0,1.0,dataset5/9260345678-A_BANDS-S2-L1C.tiff
9260020629-A,0.0,1.0,dataset5/9260020629-A_BANDS-S2-L1C.tiff
7080611794-B,0.0,1.0,dataset5/7080611794-B_BANDS-S2-L1C.tiff
7080612000-A,0.0,1.0,dataset5/7080612000-A_BANDS-S2-L1C.tiff
7080686869-A,0.0,1.0,dataset5/7080686869-A_BANDS-S2-L1C.tiff
5600275495-A,1.0,0.0,dataset5/5600275495-A_BANDS-S2-L1C.tiff
5600283377-A,1.0,0.0,dataset5/5600283377-A_BANDS-S2-L1C.tiff
7620569368-A,0.7225433526011561,0.2774566473988439,dataset5/7620569368-A_BANDS-S2-L1C.tiff
7620632925-A,1.0,0.0,dataset5/7620632925-A_BANDS-S2-L1C.tiff
2720028227-A,0.0,1.0,dataset5/2720028227-A_BANDS-S2-L1C.tiff
2720216971-A,0.0,1.0,dataset5/2720216971-A_BANDS-S2-L1C.tiff
2720266481-A,0.0,1.0,dataset5/2720266481-A_BANDS-S2-L1C.tiff
2720272747-A,0.0,1.0,dataset5/2720272747-A_BANDS-S2-L1C.tiff
4020358087-A,0.0,1.0,dataset5/4020358087-A_BANDS-S2-L1C.tiff
2200108732-A,0.0,0.6153846153846154,dataset5/2200108732-A_BANDS-S2-L1C.tiff
2200108934-A,0.0,1.0,dataset5/2200108934-A_BANDS-S2-L1C.tiff
5450721202-A,0.0,1.0,dataset5/5450721202-A_BANDS-S2-L1C.tiff
6090451962-A,0.0,1.0,dataset5/6090451962-A_BANDS-S2-L1C.tiff
2720139068-A,0.0,1.0,dataset5/2720139068-A_BANDS-S2-L1C.tiff
4310125278-A,0.0,1.0,dataset5/4310125278-A_BANDS-S2-L1C.tiff
4310435779-A,0.9302325581395349,0.06976744186046512,dataset5/4310435779-A_BANDS-S2-L1C.tiff
4310435981-A,0.0,1.0,dataset5/4310435981-A_BANDS-S2-L1C.tiff
4310200454-A,0.6151142355008787,0.38488576449912126,dataset5/4310200454-A_BANDS-S2-L1C.tiff
6260313514-A,0.9126984126984127,0.0873015873015873,dataset5/6260313514-A_BANDS-S2-L1C.tiff
1420289659-A,0.028871391076115485,0.0,dataset5/1420289659-A_BANDS-S2-L1C.tiff
5060018538-A,1.0,0.0,dataset5/5060018538-A_BANDS-S2-L1C.tiff
1030010664-A,0.41866028708133973,0.0,dataset5/1030010664-A_BANDS-S2-L1C.tiff
1030022485-A,0.3184713375796178,0.0,dataset5/1030022485-A_BANDS-S2-L1C.tiff
1030038451-A,0.12280701754385964,0.0,dataset5/1030038451-A_BANDS-S2-L1C.tiff
1030173746-A,0.8275862068965517,0.1724137931034483,dataset5/1030173746-A_BANDS-S2-L1C.tiff
1030194964-A,0.7575757575757576,0.24242424242424243,dataset5/1030194964-A_BANDS-S2-L1C.tiff
1030224771-A,0.5747126436781609,0.0,dataset5/1030224771-A_BANDS-S2-L1C.tiff
0690603523-A,1.0,0.0,dataset5/0690603523-A_BANDS-S2-L1C.tiff
3170017085-A,0.6875,0.3125,dataset5/3170017085-A_BANDS-S2-L1C.tiff
3170017186-A,0.5314009661835749,0.46859903381642515,dataset5/3170017186-A_BANDS-S2-L1C.tiff
5990069793-A,0.8561151079136691,0.14388489208633093,dataset5/5990069793-A_BANDS-S2-L1C.tiff
8630005831-A,0.7017543859649122,0.2982456140350877,dataset5/8630005831-A_BANDS-S2-L1C.tiff
8630031800-A,0.5833333333333334,0.4166666666666667,dataset5/8630031800-A_BANDS-S2-L1C.tiff
8870232290-A,0.0,1.0,dataset5/8870232290-A_BANDS-S2-L1C.tiff
8870239465-A,0.0,1.0,dataset5/8870239465-A_BANDS-S2-L1C.tiff
8890247838-A,0.7428571428571429,0.2571428571428571,dataset5/8890247838-A_BANDS-S2-L1C.tiff
4250186554-A,1.0,0.0,dataset5/4250186554-A_BANDS-S2-L1C.tiff
4250186655-A,0.0,1.0,dataset5/4250186655-A_BANDS-S2-L1C.tiff
5640038223-A,1.0,0.0,dataset5/5640038223-A_BANDS-S2-L1C.tiff
5640038425-A,0.0,1.0,dataset5/5640038425-A_BANDS-S2-L1C.tiff
5640119156-A,0.5128205128205128,0.48717948717948717,dataset5/5640119156-A_BANDS-S2-L1C.tiff
5640152296-A,0.0,1.0,dataset5/5640152296-A_BANDS-S2-L1C.tiff
2720107342-B,0.0,1.0,dataset5/2720107342-B_BANDS-S2-L1C.tiff
5820095582-B,0.6153846153846154,0.38461538461538464,dataset5/5820095582-B_BANDS-S2-L1C.tiff
5820101646-A,0.4918032786885246,0.5081967213114754,dataset5/5820101646-A_BANDS-S2-L1C.tiff
5820185512-A,1.0,0.0,dataset5/5820185512-A_BANDS-S2-L1C.tiff
2630390729-A,0.16666666666666666,0.0,dataset5/2630390729-A_BANDS-S2-L1C.tiff
5630034388-A,0.0,1.0,dataset5/5630034388-A_BANDS-S2-L1C.tiff
5630439263-B,0.0,1.0,dataset5/5630439263-B_BANDS-S2-L1C.tiff
5630452704-A,0.0,1.0,dataset5/5630452704-A_BANDS-S2-L1C.tiff
2840010153-A,0.0,1.0,dataset5/2840010153-A_BANDS-S2-L1C.tiff
4930117148-B,1.0,0.0,dataset5/4930117148-B_BANDS-S2-L1C.tiff
4930272752-A,0.0,0.049937578027465665,dataset5/4930272752-A_BANDS-S2-L1C.tiff
8590221279-A,0.7844827586206896,0.0,dataset5/8590221279-A_BANDS-S2-L1C.tiff
8590497428-A,0.7975460122699386,0.0,dataset5/8590497428-A_BANDS-S2-L1C.tiff
8380101394-A,1.0,0.0,dataset5/8380101394-A_BANDS-S2-L1C.tiff
2710345809-A,0.4317111459968603,0.5682888540031397,dataset5/2710345809-A_BANDS-S2-L1C.tiff
2710545465-A,1.0,0.0,dataset5/2710545465-A_BANDS-S2-L1C.tiff
5351189296-A,0.0,1.0,dataset5/5351189296-A_BANDS-S2-L1C.tiff
2880469156-A,0.8333333333333334,0.16666666666666666,dataset5/2880469156-A_BANDS-S2-L1C.tiff
2880470065-A,0.8333333333333334,0.16666666666666666,dataset5/2880470065-A_BANDS-S2-L1C.tiff
5630118658-A,0.0,1.0,dataset5/5630118658-A_BANDS-S2-L1C.tiff
5630119769-A,0.0,1.0,dataset5/5630119769-A_BANDS-S2-L1C.tiff
5630341758-A,0.0,1.0,dataset5/5630341758-A_BANDS-S2-L1C.tiff
2080012022-A,1.0,0.0,dataset5/2080012022-A_BANDS-S2-L1C.tiff
2080012527-A,0.0,1.0,dataset5/2080012527-A_BANDS-S2-L1C.tiff
2080020005-A,0.6818181818181818,0.3181818181818182,dataset5/2080020005-A_BANDS-S2-L1C.tiff
2080442963-C,0.6818181818181818,0.3181818181818182,dataset5/2080442963-C_BANDS-S2-L1C.tiff
2080607863-A,0.0,1.0,dataset5/2080607863-A_BANDS-S2-L1C.tiff
2080670410-A,0.29411764705882354,0.7058823529411765,dataset5/2080670410-A_BANDS-S2-L1C.tiff
9260123487-A,0.07462686567164178,0.9253731343283582,dataset5/9260123487-A_BANDS-S2-L1C.tiff
9260124703-A,0.9375,0.0625,dataset5/9260124703-A_BANDS-S2-L1C.tiff
9260125006-A,0.0,1.0,dataset5/9260125006-A_BANDS-S2-L1C.tiff
9260126622-A,0.0,1.0,dataset5/9260126622-A_BANDS-S2-L1C.tiff
9260298289-A,0.0,1.0,dataset5/9260298289-A_BANDS-S2-L1C.tiff
9260335271-A,0.9661016949152542,0.03389830508474576,dataset5/9260335271-A_BANDS-S2-L1C.tiff
2720228085-A,0.0,1.0,dataset5/2720228085-A_BANDS-S2-L1C.tiff
2880454911-A,0.0,1.0,dataset5/2880454911-A_BANDS-S2-L1C.tiff
5950626462-A,1.0,0.0,dataset5/5950626462-A_BANDS-S2-L1C.tiff
5350745221-A,0.3013698630136986,0.6986301369863014,dataset5/5350745221-A_BANDS-S2-L1C.tiff
0710478722-A,0.0,1.0,dataset5/0710478722-A_BANDS-S2-L1C.tiff
8590149137-B,0.0,1.0,dataset5/8590149137-B_BANDS-S2-L1C.tiff
2630091140-A,0.0,1.0,dataset5/2630091140-A_BANDS-S2-L1C.tiff
2630092049-A,0.0,1.0,dataset5/2630092049-A_BANDS-S2-L1C.tiff
3080122640-A,1.0,0.0,dataset5/3080122640-A_BANDS-S2-L1C.tiff
9250032053-A,0.5495495495495496,0.45045045045045046,dataset5/9250032053-A_BANDS-S2-L1C.tiff
